time_s,biomass_gDW,glc__D_e,o2_e,nh4_e,pi_e,h_e,h2o_e,co2_e,ac_e,acald_e,akg_e,etoh_e,for_e,fru_e,fum_e,gln__L_e,glu__L_e,lac__D_e,mal__L_e,pyr_e,succ_e
72.0,2.019087159933724,10.68983875859232,0.063,18.586035143745388,64.236487489601,1.4781188481840053,55500.0,0.04897389821384781,0.49038051512856023,0.0,0.0,0.0,0.5868338366668797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,2.0195813467188426,10.67867382986067,0.063,18.583076156201752,64.23449122575917,1.5182547129416073,55500.0,0.05030482703307764,0.5036960051564437,0.0,0.0,0.0,0.6027685581312472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,2.0200744569405935,10.66750622278759,0.063,18.580116454055915,64.23249447981509,1.5584001615526086,55500.0,0.051636132763009615,0.5170146563808878,0.0,0.0,0.0,0.6187070733425064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,2.0205664952469573,10.656335943479057,0.063,18.577156038912687,64.23049725285144,1.5985551719425546,55500.0,0.052967814837904546,0.5303364614268541,0.0,0.0,0.0,0.634649373505078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,2.0210574662559435,10.645162998015756,0.063,18.57419491237013,64.22849954594635,1.6387197221275662,55500.0,0.054299872695475114,0.5436614129492143,0.0,0.0,0.0,0.6505954498592578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.0,2.021547374555848,10.633987392453253,0.063,18.571233076019627,64.22650136017343,1.6788937902137333,55500.0,0.05563230577686834,0.5569895036325485,0.0,0.0,0.0,0.6665452936809753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,2.022036224705506,10.622809132822159,0.063,18.568270531445897,64.2245026966018,1.7190773543965139,55500.0,0.05696511352664825,0.5703207261909446,0.0,0.0,0.0,0.6824988962815548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,2.022524021234544,10.611628225128294,0.063,18.56530728022706,64.22250355629613,1.7592703929601374,55500.0,0.05829829539277871,0.5836550733678,0.0,0.0,0.0,0.6984562490074779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,2.023010768643627,10.600444675352854,0.063,18.56234332393467,64.22050394031668,1.7994728842770142,55500.0,0.059631850826606464,0.5969925379356242,0.0,0.0,0.0,0.7144173432401486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,2.023496471404706,10.589258489452572,0.063,18.55937866413376,64.21850384971926,1.8396848068071485,55500.0,0.06096577928284427,0.6103331126958441,0.0,0.0,0.0,0.7303821703956596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
